source_event_id,event_name,event_date_iso,event_url,source_matchup_id,fighter_1_name,fighter_2_name,fighter_1_url,fighter_2_url,pair_key,ufc_fight_id,ufc_event_id,ufc_event_name,ufc_event_date_iso,winner_name,fight_order,weight_class,match_method,match_similarity
ufc-3415,UFC,2024-09-07,https://www.bestfightodds.com/events/ufc-3415,36286,Cody Durden,Matt Schnell,/fighters/cody-durden-10231,/fighters/matt-schnell-3492,"('cody durden', 'matt schnell')",e0334ccbd5fd8985c940,ee0b69e307c857e5,,2024-09-07,Cody Durden,99,Bantamweight Bout,exact_pair,1.0
ufc-3415,UFC,2024-09-07,https://www.bestfightodds.com/events/ufc-3415,35964,Brendon Marotte,Isaac Dulgarian,/fighters/brendon-marotte-7869,/fighters/isaac-dulgarian-10816,"('brendon marotte', 'isaac dulgarian')",fd6cf62ba8d4efe38cbc,ee0b69e307c857e5,,2024-09-07,Isaac Dulgarian,99,Featherweight Bout,exact_pair,1.0
ufc-3371,UFC,2024-09-15,https://www.bestfightodds.com/events/ufc-3371,35858,Irene Aldana,Norma Dumont,/fighters/irene-aldana-5093,/fighters/norma-dumont-9825,"('irene aldana', 'norma dumont')",35a35ffff9a33bc7f108,0c01568b1ac77bff,,2024-09-14,Norma Dumont,99,Women's Bantamweight Bout,exact_pair,1.0
ufc-3371,UFC,2024-09-15,https://www.bestfightodds.com/events/ufc-3371,35857,Ignacio Bahamondes,Manuel Torres,/fighters/ignacio-bahamondes-9750,/fighters/manuel-torres-11468,"('ignacio bahamondes', 'manuel torres')",480a828b1082ad804f52,0c01568b1ac77bff,,2024-09-14,Ignacio Bahamondes,99,Lightweight Bout,exact_pair,1.0
ufc-3371,UFC,2024-09-15,https://www.bestfightodds.com/events/ufc-3371,35861,Ketlen Souza,Yazmin Jauregui,/fighters/ketlen-souza-13460,/fighters/yazmin-jauregui-13793,"('ketlen souza', 'yazmin jauregui')",7e531ae67513d9785fa2,0c01568b1ac77bff,,2024-09-14,Ketlen Souza,99,Women's Strawweight Bout,exact_pair,1.0
ufc-306-3399,UFC 306,2024-09-14,https://www.bestfightodds.com/events/ufc-306-3399,35944,Aoriqileng,Raul Rosas Jr.,/fighters/aoriqileng-16506,/fighters/raul-rosas-jr-14661,"('aoriqileng', 'raul rosas jr')",938acb0c78fae1d979b4,0c01568b1ac77bff,,2024-09-14,Raul Rosas Jr.,99,Bantamweight Bout,exact_pair,1.0
ufc-3371,UFC,2024-09-15,https://www.bestfightodds.com/events/ufc-3371,36323,Edgar Chairez,Joshua van,/fighters/edgar-chairez-9509,/fighters/joshua-van-14745,"('edgar chairez', 'joshua van')",99d13c32bc9f51998187,0c01568b1ac77bff,,2024-09-14,Joshua Van,99,Flyweight Bout,exact_pair,1.0
ufc-3371,UFC,2024-09-15,https://www.bestfightodds.com/events/ufc-3371,35860,Daniel Zellhuber,Esteban Ribovics,/fighters/daniel-zellhuber-9200,/fighters/esteban-ribovics-14245,"('daniel zellhuber', 'esteban ribovics')",a67bf6c20de9900a1763,0c01568b1ac77bff,,2024-09-14,Esteban Ribovics,99,Lightweight Bout,exact_pair,1.0
ufc-3371,UFC,2024-09-15,https://www.bestfightodds.com/events/ufc-3371,35844,Merab Dvalishvili,Sean O'Malley,/fighters/merab-dvalishvili-6415,/fighters/sean-o-malley-7125,"('merab dvalishvili', 'sean omalley')",adcf3952df2ecb49669c,0c01568b1ac77bff,,2024-09-14,Merab Dvalishvili,99,UFC Bantamweight Title Bout,exact_pair,1.0
ufc-3371,UFC,2024-09-15,https://www.bestfightodds.com/events/ufc-3371,35859,Brian Ortega,Diego Lopes,/fighters/brian-ortega-4290,/fighters/diego-lopes-12328,"('brian ortega', 'diego lopes')",ae9d5bc13baeb1aff5a5,0c01568b1ac77bff,,2024-09-14,Diego Lopes,99,Featherweight Bout,exact_pair,1.0
ufc-3371,UFC,2024-09-15,https://www.bestfightodds.com/events/ufc-3371,35864,Ode Osbourne,Ronaldo Rodriguez,/fighters/ode-osbourne-9282,/fighters/ronaldo-rodriguez-18123,"('ode osbourne', 'ronaldo rodriguez')",b557a7fbd6faab874214,0c01568b1ac77bff,,2024-09-14,Ronaldo Rodriguez,99,Flyweight Bout,exact_pair,1.0
ufc-3371,UFC,2024-09-15,https://www.bestfightodds.com/events/ufc-3371,35856,Alexa Grasso,Valentina Shevchenko,/fighters/alexa-grasso-5096,/fighters/valentina-shevchenko-5475,"('alexa grasso', 'valentina shevchenko')",df2e59dad30bdcea706c,0c01568b1ac77bff,,2024-09-14,Valentina Shevchenko,99,UFC Women's Flyweight Title Bout,exact_pair,1.0
ufc-3427,UFC,2024-09-28,https://www.bestfightodds.com/events/ufc-3427,36428,Gabriel Miranda,Morgan Charriere,/fighters/gabriel-miranda-10991,/fighters/morgan-charriere-8980,"('gabriel miranda', 'morgan charriere')",0a317df6382f0c4a000e,079488710f012779,,2024-09-28,Morgan Charriere,99,Featherweight Bout,exact_pair,1.0
ufc-3427,UFC,2024-09-28,https://www.bestfightodds.com/events/ufc-3427,36178,Ion Cutelaba,Ivan Erslan,/fighters/ion-cutelaba-4315,/fighters/ivan-erslan-9672,"('ion cutelaba', 'ivan erslan')",27e600cdee2fc18b3d35,079488710f012779,,2024-09-28,Ion Cutelaba,99,Light Heavyweight Bout,exact_pair,1.0
ufc-3427,UFC,2024-09-28,https://www.bestfightodds.com/events/ufc-3427,36539,Taylor Lapilus,Vince Morales,/fighters/taylor-lapilus-5164,/fighters/vince-morales-6316,"('taylor lapilus', 'vince morales')",36892395b9d16987f7f3,079488710f012779,,2024-09-28,Taylor Lapilus,99,Bantamweight Bout,exact_pair,1.0
ufc-3427,UFC,2024-09-28,https://www.bestfightodds.com/events/ufc-3427,36426,Daniel Barez,Victor Altamirano,/fighters/daniel-barez-4827,/fighters/victor-altamirano-9662,"('daniel barez', 'victor altamirano')",4d6324bbfb99bd5e4b2f,079488710f012779,,2024-09-28,Daniel Barez,99,Flyweight Bout,exact_pair,1.0
ufc-3427,UFC,2024-09-28,https://www.bestfightodds.com/events/ufc-3427,36175,Brendan Allen,Nassourdine Imavov,/fighters/brendan-allen-6203,/fighters/nassourdine-imavov-10307,"('brendan allen', 'nassourdine imavov')",6336300083dc83859308,079488710f012779,,2024-09-28,Nassourdine Imavov,99,Middleweight Bout,exact_pair,1.0
ufc-3427,UFC,2024-09-28,https://www.bestfightodds.com/events/ufc-3427,36179,Fares Ziam,Matt Frevola,/fighters/fares-ziam-9451,/fighters/matt-frevola-5332,"('fares ziam', 'matt frevola')",7685c3fc44c266483dff,079488710f012779,,2024-09-28,Fares Ziam,99,Lightweight Bout,exact_pair,1.0
ufc-3427,UFC,2024-09-28,https://www.bestfightodds.com/events/ufc-3427,36425,Jacqueline Cavalcanti,Nora Cornolle,/fighters/jacqueline-cavalcanti-13407,/fighters/nora-cornolle-14385,"('jacqueline cavalcanti', 'nora cornolle')",7aa60fa3a68e9bcb1d77,079488710f012779,,2024-09-28,Jacqueline Cavalcanti,99,Women's Bantamweight Bout,exact_pair,1.0
ufc-3427,UFC,2024-09-28,https://www.bestfightodds.com/events/ufc-3427,36172,Bryan Battle,Kevin Jousset,/fighters/bryan-battle-12265,/fighters/kevin-jousset-16429,"('bryan battle', 'kevin jousset')",c2e8c2758b002a40b414,079488710f012779,,2024-09-28,Bryan Battle,99,Welterweight Bout,exact_pair,1.0
ufc-3427,UFC,2024-09-28,https://www.bestfightodds.com/events/ufc-3427,36174,Joanderson Brito,William Gomis,/fighters/joanderson-brito-9135,/fighters/william-gomis-10345,"('joanderson brito', 'william gomis')",c371463a42a1fe406a45,079488710f012779,,2024-09-28,William Gomis,99,Featherweight Bout,exact_pair,1.0
ufc-3427,UFC,2024-09-28,https://www.bestfightodds.com/events/ufc-3427,36229,Ailin Perez,Darya Zheleznyakova,/fighters/ailin-perez-13883,/fighters/darya-zheleznyakova-14690,"('ailin perez', 'darya zheleznyakova')",c89af920047bc0a448f0,079488710f012779,,2024-09-28,Ailin Perez,99,Women's Bantamweight Bout,fuzzy_pair,0.9473684210526316
ufc-3427,UFC,2024-09-28,https://www.bestfightodds.com/events/ufc-3427,36427,Ludovit Klein,Roosevelt Roberts,/fighters/ludovit-klein-7610,/fighters/roosevelt-roberts-7881,"('ludovit klein', 'roosevelt roberts')",e54095e8fcf80b8c4b7a,079488710f012779,,2024-09-28,Ludovit Klein,99,Lightweight Bout,exact_pair,1.0
ufc-3427,UFC,2024-09-28,https://www.bestfightodds.com/events/ufc-3427,36053,Benoit Saint-Denis,Renato Moicano,/fighters/benoit-saint-denis-10992,/fighters/renato-moicano-5598,"('benoit saint denis', 'renato moicano')",eda01bf00eaf93b77f43,079488710f012779,,2024-09-28,Renato Moicano,99,Lightweight Bout,exact_pair,1.0
ufc-3427,UFC,2024-09-28,https://www.bestfightodds.com/events/ufc-3427,36173,Da Woon Jung,Oumar Sy,/fighters/da-woon-jung-15942,/fighters/oumar-sy-12679,"('da un jung', 'oumar sy')",fccf07da8afa17abcab0,079488710f012779,,2024-09-28,Oumar Sy,99,Light Heavyweight Bout,exact_pair,1.0
ufc-3427,UFC,2024-09-28,https://www.bestfightodds.com/events/ufc-3427,36447,Bolaji Oki,Chris Duncan,/fighters/bolaji-oki-16406,/fighters/chris-duncan-8861,"('bolaji oki', 'chris duncan')",fed2d160b486b06d5ab2,079488710f012779,,2024-09-28,Chris Duncan,99,Lightweight Bout,exact_pair,1.0
ufc-3433,UFC,2024-10-06,https://www.bestfightodds.com/events/ufc-3433,36662,Alexander Hernandez,Austin Hubbard,/fighters/alexander-hernandez-7977,/fighters/austin-hubbard-8207,"('alexander hernandez', 'austin hubbard')",2392c96022f21fda001d,eee8efec7b951d84,,2024-10-05,Alexander Hernandez,99,Lightweight Bout,exact_pair,1.0
ufc-307-3449,UFC 307,2024-10-05,https://www.bestfightodds.com/events/ufc-307-3449,36518,Carla Esparza,Tecia Pennington,/fighters/carla-esparza-2043,/fighters/tecia-pennington-17554,"('carla esparza', 'tecia pennington')",34fa5393c5949bed5748,eee8efec7b951d84,,2024-10-05,Tecia Pennington,99,Women's Strawweight Bout,exact_pair,1.0
ufc-3433,UFC,2024-10-06,https://www.bestfightodds.com/events/ufc-3433,36096,Alex Pereira,Khalil Rountree Jr.,/fighters/alex-pereira-10463,/fighters/khalil-rountree-jr-11552,"('alex pereira', 'khalil rountree jr')",46913c9e24ac5ee01015,eee8efec7b951d84,,2024-10-05,Alex Pereira,99,UFC Light Heavyweight Title Bout,exact_pair,1.0
ufc-307-3449,UFC 307,2024-10-05,https://www.bestfightodds.com/events/ufc-307-3449,36520,Court McGee,Tim Means,/fighters/court-mcgee-1956,/fighters/tim-means-3125,"('court mcgee', 'tim means')",57a69af2bc21062a328b,eee8efec7b951d84,,2024-10-05,Court McGee,99,Welterweight Bout,exact_pair,1.0
ufc-3433,UFC,2024-10-06,https://www.bestfightodds.com/events/ufc-3433,36182,Kevin Holland,Roman Dolidze,/fighters/kevin-holland-5910,/fighters/roman-dolidze-9094,"('kevin holland', 'roman dolidze')",961c039ac007f09d5a82,eee8efec7b951d84,,2024-10-05,Roman Dolidze,99,Middleweight Bout,exact_pair,1.0
ufc-3433,UFC,2024-10-06,https://www.bestfightodds.com/events/ufc-3433,36516,Iasmin Lucindo,Marina Rodriguez,/fighters/iasmin-lucindo-14124,/fighters/marina-rodriguez-8543,"('iasmin lucindo', 'marina rodriguez')",c7d36dfb487f5c873024,eee8efec7b951d84,,2024-10-05,Iasmin Lucindo,99,Women's Strawweight Bout,exact_pair,1.0
ufc-3433,UFC,2024-10-06,https://www.bestfightodds.com/events/ufc-3433,36184,Julianna Pena,Raquel Pennington,/fighters/julianna-pena-1816,/fighters/raquel-pennington-3353,"('julianna pena', 'raquel pennington')",cb5420455da0fdf50b31,eee8efec7b951d84,,2024-10-05,Julianna Pena,99,UFC Women's Bantamweight Title Bout,exact_pair,1.0
ufc-3433,UFC,2024-10-06,https://www.bestfightodds.com/events/ufc-3433,36183,Kayla Harrison,Ketlen Vieira,/fighters/kayla-harrison-8276,/fighters/ketlen-vieira-6585,"('kayla harrison', 'ketlen vieira')",cf1ed84e59af696408f4,eee8efec7b951d84,,2024-10-05,Kayla Harrison,99,Women's Bantamweight Bout,exact_pair,1.0
ufc-307-3449,UFC 307,2024-10-05,https://www.bestfightodds.com/events/ufc-307-3449,36519,Ovince St. Preux,Ryan Spann,/fighters/ovince-st-preux-1788,/fighters/ryan-spann-3502,"('ovince st preux', 'ryan spann')",df7488771dd045ff4ac3,eee8efec7b951d84,,2024-10-05,Ryan Spann,99,Light Heavyweight Bout,exact_pair,1.0
ufc-3433,UFC,2024-10-06,https://www.bestfightodds.com/events/ufc-3433,36181,Joaquin Buckley,Stephen Thompson,/fighters/joaquin-buckley-6458,/fighters/stephen-thompson-3092,"('joaquin buckley', 'stephen thompson')",e33334358c849cef5038,eee8efec7b951d84,,2024-10-05,Joaquin Buckley,99,Welterweight Bout,exact_pair,1.0
ufc-3433,UFC,2024-10-06,https://www.bestfightodds.com/events/ufc-3433,36185,Jose Aldo,Mario Bautista,/fighters/jose-aldo-659,/fighters/mario-bautista-8867,"('jose aldo', 'mario bautista')",e793aaab2fd2380a60e5,eee8efec7b951d84,,2024-10-05,Mario Bautista,99,Bantamweight Bout,exact_pair,1.0
ufc-3433,UFC,2024-10-06,https://www.bestfightodds.com/events/ufc-3433,36517,Cesar Almeida,Ihor Potieria,/fighters/cesar-almeida-16304,/fighters/ihor-potieria-13119,"('cesar almeida', 'ihor potieria')",ea5539b54f0534f051e0,eee8efec7b951d84,,2024-10-05,Cesar Almeida,99,Middleweight Bout,exact_pair,1.0
ufc-3500,UFC,2024-10-12,https://www.bestfightodds.com/events/ufc-3500,36654,Cj Vergara,Ramazan Temirov,/fighters/cj-vergara-17015,/fighters/ramazan-temirov-18532,"('cj vergara', 'ramazan temirov')",0874a167410a28592d94,5bdcbd8dd681a257,,2024-10-12,Ramazan Temirov,99,Flyweight Bout,exact_pair,1.0
ufc-fight-night-3501,UFC Fight Night,2024-10-13,https://www.bestfightodds.com/events/ufc-fight-night-3501,36650,Brad Tavares,Jun Yong Park,/fighters/brad-tavares-1959,/fighters/jun-yong-park-9312,"('brad tavares', 'jun yong park')",157d3148e8aed73a6ef0,5bdcbd8dd681a257,,2024-10-12,JunYong Park,99,Middleweight Bout,exact_pair,1.0
ufc-3500,UFC,2024-10-12,https://www.bestfightodds.com/events/ufc-3500,36656,Grant Dawson,Rafa Garcia,/fighters/grant-dawson-5841,/fighters/rafa-garcia-9241,"('grant dawson', 'rafa garcia')",1596f554802b614df9cf,5bdcbd8dd681a257,,2024-10-12,Grant Dawson,99,Lightweight Bout,exact_pair,1.0
ufc-3500,UFC,2024-10-12,https://www.bestfightodds.com/events/ufc-3500,36652,Alex Morono,Daniel Rodriguez,/fighters/alex-morono-2727,/fighters/daniel-rodriguez-6856,"('alex morono', 'daniel rodriguez')",325a7c375aaf933a134d,5bdcbd8dd681a257,,2024-10-12,Daniel Rodriguez,99,Welterweight Bout,exact_pair,1.0
ufc-3500,UFC,2024-10-12,https://www.bestfightodds.com/events/ufc-3500,36822,Junior Tafa,Sean Sharaf,/fighters/junior-tafa-14832,/fighters/sean-sharaf-18607,"('jr tafa', 'sean sharaf')",3d0e2a75bdb9b626411a,5bdcbd8dd681a257,,2024-10-12,Junior Tafa,99,Heavyweight Bout,exact_pair,1.0
ufc-3500,UFC,2024-10-12,https://www.bestfightodds.com/events/ufc-3500,36655,Clayton Carpenter,Lucas Rocha,/fighters/clayton-carpenter-10300,/fighters/lucas-rocha-15885,"('clayton carpenter', 'lucas rocha')",4502bc3e84d069b4e1ed,5bdcbd8dd681a257,,2024-10-12,Clayton Carpenter,99,Flyweight Bout,exact_pair,1.0
ufc-3500,UFC,2024-10-12,https://www.bestfightodds.com/events/ufc-3500,36730,Cody Haddon,Daniel Argueta,/fighters/cody-haddon-18212,/fighters/daniel-argueta-12698,"('cody haddon', 'daniel argueta')",528f39baea1bb6ed609c,5bdcbd8dd681a257,,2024-10-12,Cody Haddon,99,Bantamweight Bout,fuzzy_pair,0.94
ufc-3500,UFC,2024-10-12,https://www.bestfightodds.com/events/ufc-3500,36653,Jonathan Pearce,Pat Sabatini,/fighters/jonathan-pearce-9246,/fighters/pat-sabatini-8167,"('jonathan pearce', 'pat sabatini')",8e552da3a3436c0d30ca,5bdcbd8dd681a257,,2024-10-12,Pat Sabatini,99,Featherweight Bout,exact_pair,1.0
ufc-3500,UFC,2024-10-12,https://www.bestfightodds.com/events/ufc-3500,36731,Cory McKenna,Julia Polastri,/fighters/cory-mckenna-7840,/fighters/julia-polastri-12394,"('cory mckenna', 'julia polastri')",a60956c26676570618d1,5bdcbd8dd681a257,,2024-10-12,Julia Polastri,99,Women's Strawweight Bout,exact_pair,1.0
ufc-fight-night-3501,UFC Fight Night,2024-10-13,https://www.bestfightodds.com/events/ufc-fight-night-3501,36647,Brandon Royval,Tatsuro Taira,/fighters/brandon-royval-7031,/fighters/tatsuro-taira-13311,"('brandon royval', 'tatsuro taira')",c20eaaf7a845e49be922,5bdcbd8dd681a257,,2024-10-12,Brandon Royval,99,Flyweight Bout,exact_pair,1.0
ufc-3500,UFC,2024-10-12,https://www.bestfightodds.com/events/ufc-3500,36651,Niko Price,Themba Gorimbo,/fighters/niko-price-6895,/fighters/themba-gorimbo-12770,"('niko price', 'themba gorimbo')",d5df2bd6b70428ad5971,5bdcbd8dd681a257,,2024-10-12,Themba Gorimbo,99,Welterweight Bout,exact_pair,1.0
ufc-fight-night-3501,UFC Fight Night,2024-10-13,https://www.bestfightodds.com/events/ufc-fight-night-3501,36648,Chidi Njokuani,Jared Gooden,/fighters/chidi-njokuani-2452,/fighters/jared-gooden-5444,"('chidi njokuani', 'jared gooden')",fb38f3d2a8cc996f8bd9,5bdcbd8dd681a257,,2024-10-12,Chidi Njokuani,99,Welterweight Bout,exact_pair,1.0
ufc-3513,UFC,2024-10-19,https://www.bestfightodds.com/events/ufc-3513,36777,Anthony Hernandez,Michel Pereira,/fighters/anthony-hernandez-6092,/fighters/michel-pereira-9071,"('anthony hernandez', 'michel pereira')",1ce8e9db37db3869e546,6a0047ac8c99fece,,2024-10-19,Anthony Hernandez,99,Middleweight Bout,exact_pair,1.0
ufc-3513,UFC,2024-10-19,https://www.bestfightodds.com/events/ufc-3513,36773,Kyler Phillips,Rob Font,/fighters/kyler-phillips-7228,/fighters/rob-font-4984,"('kyler phillips', 'rob font')",39e1a4be95ec683ac5a6,6a0047ac8c99fece,,2024-10-19,Rob Font,99,Bantamweight Bout,exact_pair,1.0
ufc-3513,UFC,2024-10-19,https://www.bestfightodds.com/events/ufc-3513,36770,Alice Ardelean,Melissa Martinez,/fighters/alice-ardelean-15320,/fighters/melissa-martinez-7705,"('alice ardelean', 'melissa martinez')",3c4be586ad0bfc51ead7,6a0047ac8c99fece,,2024-10-19,Melissa Martinez,99,Women's Strawweight Bout,exact_pair,1.0
ufc-3513,UFC,2024-10-19,https://www.bestfightodds.com/events/ufc-3513,36771,Joselyne Edwards,Tamires Vidal,/fighters/joselyne-edwards-8664,/fighters/tamires-vidal-11785,"('joselyne edwards', 'tamires vidal')",6939e715109d63352ce9,6a0047ac8c99fece,,2024-10-19,Joselyne Edwards,99,Women's Bantamweight Bout,exact_pair,1.0
ufc-3513,UFC,2024-10-19,https://www.bestfightodds.com/events/ufc-3513,36772,Brad Katona,Jean Matsumoto,/fighters/brad-katona-8426,/fighters/jean-matsumoto-14110,"('brad katona', 'jean matsumoto')",6e5a7b5c11c7932dd4ae,6a0047ac8c99fece,,2024-10-19,Jean Matsumoto,99,Bantamweight Bout,exact_pair,1.0
ufc-3513,UFC,2024-10-19,https://www.bestfightodds.com/events/ufc-3513,36779,Daniel Pineda,Darren Elkins,/fighters/daniel-pineda-1240,/fighters/darren-elkins-1768,"('daniel pineda', 'darren elkins')",87258bbf7218398417aa,6a0047ac8c99fece,,2024-10-19,Darren Elkins,99,Featherweight Bout,exact_pair,1.0
ufc-3513,UFC,2024-10-19,https://www.bestfightodds.com/events/ufc-3513,36774,Asu Almabayev,Matheus Nicolau,/fighters/asu-almabayev-16167,/fighters/matheus-nicolau-5923,"('asu almabayev', 'matheus nicolau')",89bcb666aa6cb43fbcd0,6a0047ac8c99fece,,2024-10-19,Asu Almabayev,99,Flyweight Bout,exact_pair,1.0
ufc-3513,UFC,2024-10-19,https://www.bestfightodds.com/events/ufc-3513,36769,Elise Reed,Jessica Penne,/fighters/elise-reed-9554,/fighters/jessica-penne-3305,"('elise reed', 'jessica penne')",9c77b60ecaf25a762ceb,6a0047ac8c99fece,,2024-10-19,Elise Reed,99,Women's Strawweight Bout,exact_pair,1.0
ufc-3513,UFC,2024-10-19,https://www.bestfightodds.com/events/ufc-3513,36869,Cameron Smotherman,Jake Hadley,/fighters/cameron-smotherman-12367,/fighters/jake-hadley-9411,"('cameron smotherman', 'jake hadley')",b1cddd8bdcf8cd4ee484,6a0047ac8c99fece,,2024-10-19,Cameron Smotherman,99,Bantamweight Bout,exact_pair,1.0
ufc-3513,UFC,2024-10-19,https://www.bestfightodds.com/events/ufc-3513,36775,Austen Lane,Robelis Despaigne,/fighters/austen-lane-8254,/fighters/robelis-despaigne-16067,"('austen lane', 'robelis despaigne')",ecab9cae10cd41c8ed69,6a0047ac8c99fece,,2024-10-19,Austen Lane,99,Heavyweight Bout,exact_pair,1.0
ufc-3412,UFC,2024-10-26,https://www.bestfightodds.com/events/ufc-3412,36763,Abus Magomedov,Brunno Ferreira,/fighters/abus-magomedov-16645,/fighters/brunno-ferreira-14404,"('abus magomedov', 'brunno ferreira')",1b8c066757e78d055350,221b2a3070c7ce3e,,2024-10-26,Abus Magomedov,99,Middleweight Bout,exact_pair,1.0
ufc-3412,UFC,2024-10-26,https://www.bestfightodds.com/events/ufc-3412,36758,Dan Ige,Lerone Murphy,/fighters/dan-ige-6448,/fighters/lerone-murphy-9433,"('dan ige', 'lerone murphy')",233c6e6dae51339814e3,221b2a3070c7ce3e,,2024-10-26,Lerone Murphy,99,Featherweight Bout,exact_pair,1.0
ufc-3412,UFC,2024-10-26,https://www.bestfightodds.com/events/ufc-3412,35948,Aleksandar Rakir,Magomed Ankalaev,/fighters/aleksandar-rakir-18150,/fighters/magomed-ankalaev-7794,"('aleksandar rakir', 'magomed ankalaev')",3397bf62264fc72f0e41,221b2a3070c7ce3e,,2024-10-26,Magomed Ankalaev,99,Light Heavyweight Bout,fuzzy_pair,0.96875
ufc-3412,UFC,2024-10-26,https://www.bestfightodds.com/events/ufc-3412,36759,Armen Petrosyan,Shara Magomedov,/fighters/armen-petrosyan-11514,/fighters/shara-magomedov-17740,"('armen petrosyan', 'shara magomedov')",3cd18be4ab36a8c00d31,221b2a3070c7ce3e,,2024-10-26,Shara Magomedov,99,Middleweight Bout,exact_pair,1.0
ufc-3412,UFC,2024-10-26,https://www.bestfightodds.com/events/ufc-3412,35949,Khamzat Chimaev,Robert Whittaker,/fighters/khamzat-chimaev-10189,/fighters/robert-whittaker-3761,"('khamzat chimaev', 'robert whittaker')",963e0f72826268c799bd,221b2a3070c7ce3e,,2024-10-26,Khamzat Chimaev,99,Middleweight Bout,exact_pair,1.0
ufc-3412,UFC,2024-10-26,https://www.bestfightodds.com/events/ufc-3412,36762,Ibo Aslan,Raffael Cerqueira,/fighters/ibo-aslan-16319,/fighters/raffael-cerqueira-18575,"('ibo aslan', 'raffael cerqueira')",9e7ed232bf7124114e77,221b2a3070c7ce3e,,2024-10-26,Ibo Aslan,99,Light Heavyweight Bout,fuzzy_pair,0.9848484848484849
ufc-3412,UFC,2024-10-26,https://www.bestfightodds.com/events/ufc-3412,36768,Bruno Silva,Ismail Naurdiev,/fighters/bruno-silva-7121,/fighters/ismail-naurdiev-7558,"('bruno silva', 'ismail naurdiev')",aa03729e8e8d12916d7a,221b2a3070c7ce3e,,2024-10-26,Ismail Naurdiev,99,Middleweight Bout,exact_pair,1.0
ufc-3412,UFC,2024-10-26,https://www.bestfightodds.com/events/ufc-3412,36765,Mateusz Rebecki,Myktybek Orolbai,/fighters/mateusz-rebecki-10102,/fighters/myktybek-orolbai-16276,"('mateusz rebecki', 'myktybek orolbai')",afc7e5acd4d51a6a0fc6,221b2a3070c7ce3e,,2024-10-26,Mateusz Rebecki,99,Catch Weight Bout,exact_pair,1.0
ufc-3412,UFC,2024-10-26,https://www.bestfightodds.com/events/ufc-3412,36761,Geoff Neal,Rafael Dos Anjos,/fighters/geoff-neal-8453,/fighters/rafael-dos-anjos-895,"('geoff neal', 'rafael dos anjos')",b11c5a1dfe3bea5e18a6,221b2a3070c7ce3e,,2024-10-26,Geoff Neal,99,Welterweight Bout,exact_pair,1.0
ufc-3412,UFC,2024-10-26,https://www.bestfightodds.com/events/ufc-3412,35946,Ilia Topuria,Max Holloway,/fighters/ilia-topuria-8322,/fighters/max-holloway-3090,"('ilia topuria', 'max holloway')",b7a42ed4775130c3ce16,221b2a3070c7ce3e,,2024-10-26,Ilia Topuria,99,UFC Featherweight Title Bout,exact_pair,1.0
ufc-3412,UFC,2024-10-26,https://www.bestfightodds.com/events/ufc-3412,36883,Chris Barnett,Kennedy Nzechukwu,/fighters/chris-barnett-3234,/fighters/kennedy-nzechukwu-7454,"('chris barnett', 'kennedy nzechukwu')",c7cdc3aa53a787ea8016,221b2a3070c7ce3e,,2024-10-26,Kennedy Nzechukwu,99,Heavyweight Bout,exact_pair,1.0
ufc-3412,UFC,2024-10-26,https://www.bestfightodds.com/events/ufc-3412,36764,Farid Basharat,Victor Hugo,/fighters/farid-basharat-11791,/fighters/victor-hugo-12838,"('farid basharat', 'victor hugo')",ec1db7fe66b51847488c,221b2a3070c7ce3e,,2024-10-26,Farid Basharat,99,Featherweight Bout,exact_pair,1.0
ufc-fight-night-3450,UFC Fight Night,2024-11-02,https://www.bestfightodds.com/events/ufc-fight-night-3450,36887,Ivana Petrovic,Jamey-Lyn Horth Wessels,/fighters/ivana-petrovic-13667,/fighters/jamey-lyn-horth-wessels-10412,"('ivana petrovic', 'jamey lyn horth wessels')",15242648861b89cc70d4,3ab0df1ddd5f1dc2,,2024-11-02,Jamey-Lyn Horth,99,Women's Flyweight Bout,fuzzy_pair,0.8947368421052632
ufc-fight-night-3450,UFC Fight Night,2024-11-02,https://www.bestfightodds.com/events/ufc-fight-night-3450,36891,Aiemann Zahabi,Pedro Munhoz,/fighters/aiemann-zahabi-6901,/fighters/pedro-munhoz-3750,"('aiemann zahabi', 'pedro munhoz')",363f254f6b903dbd464c,3ab0df1ddd5f1dc2,,2024-11-02,Aiemann Zahabi,99,Bantamweight Bout,exact_pair,1.0
ufc-fight-night-3450,UFC Fight Night,2024-11-02,https://www.bestfightodds.com/events/ufc-fight-night-3450,36188,Alexandr Romanov,Rodrigo Nascimento,/fighters/alexandr-romanov-10383,/fighters/rodrigo-nascimento-9293,"('alexandr romanov', 'rodrigo nascimento')",442a19b3eeef90db6284,3ab0df1ddd5f1dc2,,2024-11-02,Alexandr Romanov,99,Heavyweight Bout,exact_pair,1.0
ufc-fight-night-3436,UFC Fight Night,2024-11-03,https://www.bestfightodds.com/events/ufc-fight-night-3436,36856,Amir Albazi,Brandon Moreno,/fighters/amir-albazi-7189,/fighters/brandon-moreno-6681,"('amir albazi', 'brandon moreno')",467a18da298b5c8aef1d,3ab0df1ddd5f1dc2,,2024-11-02,Brandon Moreno,99,Flyweight Bout,exact_pair,1.0
